ID_Sujeto,Origen_Form,Identidad,Bloque,Dilema,Dilema_Opcion,Categoria,Respuesta,expectativa_sin,expectativa_grande,expectativa_pequeña,Genero,politica,nivel_se,Cooperar,SDO_Score,NDC_Score,Gap_Size
Suj_018,Respuestas de formulario 2,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar,1,-1,-1,Mujer,3,4,1.0,1.5,4.0,1200.0
Suj_018,Respuestas de formulario 2,-,Bloque_0,Atencion,-,1,Opción 3,1,-1,-1,Mujer,3,4,,1.5,4.0,
Suj_018,Respuestas de formulario 2,ABC,Bloque_1,Bloque_CON,1,1,Cooperar,1,-1,-1,Mujer,3,4,1.0,1.5,4.0,0.0
Suj_018,Respuestas de formulario 2,ABC,Bloque_1,Bloque_CON,2,2,Cooperar,1,-1,-1,Mujer,3,4,1.0,1.5,4.0,0.0
Suj_018,Respuestas de formulario 2,AEF,Bloque_3,Bloque_CON,1,3,Cooperar,1,-1,-1,Mujer,3,4,1.0,1.5,4.0,0.0
Suj_018,Respuestas de formulario 2,AEF,Bloque_3,Bloque_CON,2,4,Cooperar,1,-1,-1,Mujer,3,4,1.0,1.5,4.0,0.0
Suj_018,Respuestas de formulario 2,ALM,Bloque_5,Bloque_CON,1,5,Cooperar,1,-1,-1,Mujer,3,4,1.0,1.5,4.0,2000.0
Suj_018,Respuestas de formulario 2,ALM,Bloque_5,Bloque_CON,2,6,Cooperar,1,-1,-1,Mujer,3,4,1.0,1.5,4.0,2000.0
Suj_018,Respuestas de formulario 2,AGH,Bloque_7,Bloque_CON,1,7,Cooperar,1,-1,-1,Mujer,3,4,1.0,1.5,4.0,2400.0
Suj_018,Respuestas de formulario 2,AGH,Bloque_7,Bloque_CON,2,8,Cooperar,1,-1,-1,Mujer,3,4,1.0,1.5,4.0,2400.0
Suj_018,Respuestas de formulario 2,AJK,Bloque_9,Bloque_CON,1,9,Cooperar,1,-1,-1,Mujer,3,4,1.0,1.5,4.0,1000.0
Suj_018,Respuestas de formulario 2,AJK,Bloque_9,Bloque_CON,2,10,Cooperar,1,-1,-1,Mujer,3,4,1.0,1.5,4.0,1000.0
Suj_018,Respuestas de formulario 2,AQS,Bloque_11,Bloque_CON,1,11,Cooperar,1,-1,-1,Mujer,3,4,1.0,1.5,4.0,1200.0
Suj_018,Respuestas de formulario 2,AQS,Bloque_11,Bloque_CON,2,12,Cooperar,1,-1,-1,Mujer,3,4,1.0,1.5,4.0,1200.0
Suj_018,Respuestas de formulario 2,-,,Atencion,-,2,Opción 3,1,-1,-1,Mujer,3,4,,1.5,4.0,
Suj_019,Respuestas de formulario 2,ABC,Bloque_1,Bloque_SIN,-,1,No cooperar,0,-1,1,Mujer,4,4,0.0,2.1,3.8333333333333335,0.0
Suj_019,Respuestas de formulario 2,AEF,Bloque_3,Bloque_SIN,-,2,No cooperar,0,-1,1,Mujer,4,4,0.0,2.1,3.8333333333333335,0.0
Suj_019,Respuestas de formulario 2,ALM,Bloque_5,Bloque_SIN,-,3,No cooperar,0,-1,1,Mujer,4,4,0.0,2.1,3.8333333333333335,2000.0
Suj_019,Respuestas de formulario 2,AGH,Bloque_7,Bloque_SIN,-,4,Cooperar,0,-1,1,Mujer,4,4,1.0,2.1,3.8333333333333335,2400.0
Suj_019,Respuestas de formulario 2,AJK,Bloque_9,Bloque_SIN,-,5,Cooperar,0,-1,1,Mujer,4,4,1.0,2.1,3.8333333333333335,1000.0
Suj_019,Respuestas de formulario 2,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar,0,-1,1,Mujer,4,4,1.0,2.1,3.8333333333333335,1200.0
Suj_019,Respuestas de formulario 2,-,Bloque_0,Atencion,-,1,Opción 3,0,-1,1,Mujer,4,4,,2.1,3.8333333333333335,
Suj_019,Respuestas de formulario 2,ABC,Bloque_1,Bloque_CON,1,1,No cooperar,0,-1,1,Mujer,4,4,0.0,2.1,3.8333333333333335,0.0
Suj_019,Respuestas de formulario 2,ABC,Bloque_1,Bloque_CON,2,2,Cooperar,0,-1,1,Mujer,4,4,1.0,2.1,3.8333333333333335,0.0
Suj_019,Respuestas de formulario 2,AEF,Bloque_3,Bloque_CON,1,3,Cooperar,0,-1,1,Mujer,4,4,1.0,2.1,3.8333333333333335,0.0
Suj_019,Respuestas de formulario 2,AEF,Bloque_3,Bloque_CON,2,4,Cooperar,0,-1,1,Mujer,4,4,1.0,2.1,3.8333333333333335,0.0
Suj_019,Respuestas de formulario 2,ALM,Bloque_5,Bloque_CON,1,5,No cooperar,0,-1,1,Mujer,4,4,0.0,2.1,3.8333333333333335,2000.0
Suj_019,Respuestas de formulario 2,ALM,Bloque_5,Bloque_CON,2,6,Cooperar,0,-1,1,Mujer,4,4,1.0,2.1,3.8333333333333335,2000.0
Suj_019,Respuestas de formulario 2,AGH,Bloque_7,Bloque_CON,1,7,Cooperar,0,-1,1,Mujer,4,4,1.0,2.1,3.8333333333333335,2400.0
Suj_019,Respuestas de formulario 2,AGH,Bloque_7,Bloque_CON,2,8,No cooperar,0,-1,1,Mujer,4,4,0.0,2.1,3.8333333333333335,2400.0
Suj_019,Respuestas de formulario 2,AJK,Bloque_9,Bloque_CON,1,9,No cooperar,0,-1,1,Mujer,4,4,0.0,2.1,3.8333333333333335,1000.0
Suj_019,Respuestas de formulario 2,AJK,Bloque_9,Bloque_CON,2,10,No cooperar,0,-1,1,Mujer,4,4,0.0,2.1,3.8333333333333335,1000.0
Suj_019,Respuestas de formulario 2,AQS,Bloque_11,Bloque_CON,1,11,Cooperar,0,-1,1,Mujer,4,4,1.0,2.1,3.8333333333333335,1200.0
Suj_019,Respuestas de formulario 2,AQS,Bloque_11,Bloque_CON,2,12,No cooperar,0,-1,1,Mujer,4,4,0.0,2.1,3.8333333333333335,1200.0
Suj_019,Respuestas de formulario 2,-,,Atencion,-,2,Opción 3,0,-1,1,Mujer,4,4,,2.1,3.8333333333333335,
Suj_021,Respuestas de formulario 2,ABC,Bloque_1,Bloque_SIN,-,1,Cooperar,-1,-1,-1,Mujer,2,5,1.0,1.4,4.666666666666667,0.0
Suj_021,Respuestas de formulario 2,AEF,Bloque_3,Bloque_SIN,-,2,No cooperar,-1,-1,-1,Mujer,2,5,0.0,1.4,4.666666666666667,0.0
Suj_021,Respuestas de formulario 2,ALM,Bloque_5,Bloque_SIN,-,3,Cooperar,-1,-1,-1,Mujer,2,5,1.0,1.4,4.666666666666667,2000.0
Suj_021,Respuestas de formulario 2,AGH,Bloque_7,Bloque_SIN,-,4,No cooperar,-1,-1,-1,Mujer,2,5,0.0,1.4,4.666666666666667,2400.0
Suj_021,Respuestas de formulario 2,AJK,Bloque_9,Bloque_SIN,-,5,No cooperar,-1,-1,-1,Mujer,2,5,0.0,1.4,4.666666666666667,1000.0
Suj_021,Respuestas de formulario 2,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar,-1,-1,-1,Mujer,2,5,1.0,1.4,4.666666666666667,1200.0
Suj_021,Respuestas de formulario 2,-,Bloque_0,Atencion,-,1,Opción 3,-1,-1,-1,Mujer,2,5,,1.4,4.666666666666667,
Suj_021,Respuestas de formulario 2,ABC,Bloque_1,Bloque_CON,1,1,No cooperar,-1,-1,-1,Mujer,2,5,0.0,1.4,4.666666666666667,0.0
Suj_021,Respuestas de formulario 2,ABC,Bloque_1,Bloque_CON,2,2,No cooperar,-1,-1,-1,Mujer,2,5,0.0,1.4,4.666666666666667,0.0
Suj_021,Respuestas de formulario 2,AEF,Bloque_3,Bloque_CON,1,3,Cooperar,-1,-1,-1,Mujer,2,5,1.0,1.4,4.666666666666667,0.0
Suj_021,Respuestas de formulario 2,AEF,Bloque_3,Bloque_CON,2,4,No cooperar,-1,-1,-1,Mujer,2,5,0.0,1.4,4.666666666666667,0.0
Suj_021,Respuestas de formulario 2,ALM,Bloque_5,Bloque_CON,1,5,No cooperar,-1,-1,-1,Mujer,2,5,0.0,1.4,4.666666666666667,2000.0
Suj_021,Respuestas de formulario 2,ALM,Bloque_5,Bloque_CON,2,6,Cooperar,-1,-1,-1,Mujer,2,5,1.0,1.4,4.666666666666667,2000.0
Suj_021,Respuestas de formulario 2,AGH,Bloque_7,Bloque_CON,1,7,No cooperar,-1,-1,-1,Mujer,2,5,0.0,1.4,4.666666666666667,2400.0
Suj_021,Respuestas de formulario 2,AGH,Bloque_7,Bloque_CON,2,8,No cooperar,-1,-1,-1,Mujer,2,5,0.0,1.4,4.666666666666667,2400.0
Suj_021,Respuestas de formulario 2,AJK,Bloque_9,Bloque_CON,1,9,No cooperar,-1,-1,-1,Mujer,2,5,0.0,1.4,4.666666666666667,1000.0
Suj_021,Respuestas de formulario 2,AJK,Bloque_9,Bloque_CON,2,10,Cooperar,-1,-1,-1,Mujer,2,5,1.0,1.4,4.666666666666667,1000.0
Suj_021,Respuestas de formulario 2,AQS,Bloque_11,Bloque_CON,1,11,No cooperar,-1,-1,-1,Mujer,2,5,0.0,1.4,4.666666666666667,1200.0
Suj_021,Respuestas de formulario 2,AQS,Bloque_11,Bloque_CON,2,12,No cooperar,-1,-1,-1,Mujer,2,5,0.0,1.4,4.666666666666667,1200.0
Suj_021,Respuestas de formulario 2,-,,Atencion,-,2,Opción 3,-1,-1,-1,Mujer,2,5,,1.4,4.666666666666667,
Suj_022,Respuestas de formulario 2,ABC,Bloque_1,Bloque_SIN,-,1,No cooperar,0,-1,-1,Mujer,3,5,0.0,1.0,4.0,0.0
Suj_022,Respuestas de formulario 2,AEF,Bloque_3,Bloque_SIN,-,2,No cooperar,0,-1,-1,Mujer,3,5,0.0,1.0,4.0,0.0
Suj_022,Respuestas de formulario 2,ALM,Bloque_5,Bloque_SIN,-,3,No cooperar,0,-1,-1,Mujer,3,5,0.0,1.0,4.0,2000.0
Suj_022,Respuestas de formulario 2,AGH,Bloque_7,Bloque_SIN,-,4,No cooperar,0,-1,-1,Mujer,3,5,0.0,1.0,4.0,2400.0
Suj_022,Respuestas de formulario 2,AJK,Bloque_9,Bloque_SIN,-,5,No cooperar,0,-1,-1,Mujer,3,5,0.0,1.0,4.0,1000.0
Suj_022,Respuestas de formulario 2,AQS,Bloque_11,Bloque_SIN,-,6,No cooperar,0,-1,-1,Mujer,3,5,0.0,1.0,4.0,1200.0
Suj_022,Respuestas de formulario 2,-,Bloque_0,Atencion,-,1,Opción 3,0,-1,-1,Mujer,3,5,,1.0,4.0,
Suj_022,Respuestas de formulario 2,ABC,Bloque_1,Bloque_CON,1,1,No cooperar,0,-1,-1,Mujer,3,5,0.0,1.0,4.0,0.0
Suj_022,Respuestas de formulario 2,ABC,Bloque_1,Bloque_CON,2,2,No cooperar,0,-1,-1,Mujer,3,5,0.0,1.0,4.0,0.0
Suj_022,Respuestas de formulario 2,AEF,Bloque_3,Bloque_CON,1,3,No cooperar,0,-1,-1,Mujer,3,5,0.0,1.0,4.0,0.0
Suj_022,Respuestas de formulario 2,AEF,Bloque_3,Bloque_CON,2,4,No cooperar,0,-1,-1,Mujer,3,5,0.0,1.0,4.0,0.0
Suj_022,Respuestas de formulario 2,ALM,Bloque_5,Bloque_CON,1,5,No cooperar,0,-1,-1,Mujer,3,5,0.0,1.0,4.0,2000.0
Suj_022,Respuestas de formulario 2,ALM,Bloque_5,Bloque_CON,2,6,No cooperar,0,-1,-1,Mujer,3,5,0.0,1.0,4.0,2000.0
Suj_022,Respuestas de formulario 2,AGH,Bloque_7,Bloque_CON,1,7,No cooperar,0,-1,-1,Mujer,3,5,0.0,1.0,4.0,2400.0
Suj_022,Respuestas de formulario 2,AGH,Bloque_7,Bloque_CON,2,8,No cooperar,0,-1,-1,Mujer,3,5,0.0,1.0,4.0,2400.0
Suj_022,Respuestas de formulario 2,AJK,Bloque_9,Bloque_CON,1,9,No cooperar,0,-1,-1,Mujer,3,5,0.0,1.0,4.0,1000.0
Suj_022,Respuestas de formulario 2,AJK,Bloque_9,Bloque_CON,2,10,No cooperar,0,-1,-1,Mujer,3,5,0.0,1.0,4.0,1000.0
Suj_022,Respuestas de formulario 2,AQS,Bloque_11,Bloque_CON,1,11,No cooperar,0,-1,-1,Mujer,3,5,0.0,1.0,4.0,1200.0
Suj_022,Respuestas de formulario 2,AQS,Bloque_11,Bloque_CON,2,12,No cooperar,0,-1,-1,Mujer,3,5,0.0,1.0,4.0,1200.0
Suj_022,Respuestas de formulario 2,-,,Atencion,-,2,Opción 3,0,-1,-1,Mujer,3,5,,1.0,4.0,
Suj_024,Respuestas de formulario 3,ABC,Bloque_1,Bloque_SIN,-,1,Cooperar,1,1,1,Hombre,4,6,1.0,2.9,3.3333333333333335,0.0
Suj_024,Respuestas de formulario 3,AEF,Bloque_3,Bloque_SIN,-,2,Cooperar,1,1,1,Hombre,4,6,1.0,2.9,3.3333333333333335,0.0
Suj_024,Respuestas de formulario 3,ALM,Bloque_5,Bloque_SIN,-,3,No cooperar,1,1,1,Hombre,4,6,0.0,2.9,3.3333333333333335,2000.0
Suj_024,Respuestas de formulario 3,AGH,Bloque_7,Bloque_SIN,-,4,Cooperar,1,1,1,Hombre,4,6,1.0,2.9,3.3333333333333335,2400.0
Suj_024,Respuestas de formulario 3,AJK,Bloque_9,Bloque_SIN,-,5,Cooperar,1,1,1,Hombre,4,6,1.0,2.9,3.3333333333333335,1000.0
Suj_024,Respuestas de formulario 3,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar,1,1,1,Hombre,4,6,1.0,2.9,3.3333333333333335,1200.0
Suj_024,Respuestas de formulario 3,-,Bloque_0,Atencion,-,1,Opción 3,1,1,1,Hombre,4,6,,2.9,3.3333333333333335,
Suj_024,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,2,1,Cooperar,1,1,1,Hombre,4,6,1.0,2.9,3.3333333333333335,0.0
Suj_024,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,1,2,Cooperar,1,1,1,Hombre,4,6,1.0,2.9,3.3333333333333335,0.0
Suj_024,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,2,3,Cooperar,1,1,1,Hombre,4,6,1.0,2.9,3.3333333333333335,0.0
Suj_024,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,1,4,Cooperar,1,1,1,Hombre,4,6,1.0,2.9,3.3333333333333335,0.0
Suj_024,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,2,5,Cooperar,1,1,1,Hombre,4,6,1.0,2.9,3.3333333333333335,2000.0
Suj_024,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,1,6,Cooperar,1,1,1,Hombre,4,6,1.0,2.9,3.3333333333333335,2000.0
Suj_024,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,2,7,Cooperar,1,1,1,Hombre,4,6,1.0,2.9,3.3333333333333335,2400.0
Suj_024,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,1,8,Cooperar,1,1,1,Hombre,4,6,1.0,2.9,3.3333333333333335,2400.0
Suj_024,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,2,9,Cooperar,1,1,1,Hombre,4,6,1.0,2.9,3.3333333333333335,1000.0
Suj_024,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,1,10,Cooperar,1,1,1,Hombre,4,6,1.0,2.9,3.3333333333333335,1000.0
Suj_024,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,2,11,Cooperar,1,1,1,Hombre,4,6,1.0,2.9,3.3333333333333335,1200.0
Suj_024,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,1,12,Cooperar,1,1,1,Hombre,4,6,1.0,2.9,3.3333333333333335,1200.0
Suj_024,Respuestas de formulario 3,-,,Atencion,-,2,Opción 3,1,1,1,Hombre,4,6,,2.9,3.3333333333333335,
Suj_025,Respuestas de formulario 3,ABC,Bloque_1,Bloque_SIN,-,1,No cooperar,0,0,0,Mujer,3,5,0.0,1.3,4.0,0.0
Suj_025,Respuestas de formulario 3,AEF,Bloque_3,Bloque_SIN,-,2,No cooperar,0,0,0,Mujer,3,5,0.0,1.3,4.0,0.0
Suj_025,Respuestas de formulario 3,ALM,Bloque_5,Bloque_SIN,-,3,No cooperar,0,0,0,Mujer,3,5,0.0,1.3,4.0,2000.0
Suj_025,Respuestas de formulario 3,AGH,Bloque_7,Bloque_SIN,-,4,No cooperar,0,0,0,Mujer,3,5,0.0,1.3,4.0,2400.0
Suj_025,Respuestas de formulario 3,AJK,Bloque_9,Bloque_SIN,-,5,No cooperar,0,0,0,Mujer,3,5,0.0,1.3,4.0,1000.0
Suj_025,Respuestas de formulario 3,AQS,Bloque_11,Bloque_SIN,-,6,No cooperar,0,0,0,Mujer,3,5,0.0,1.3,4.0,1200.0
Suj_025,Respuestas de formulario 3,-,Bloque_0,Atencion,-,1,Opción 3,0,0,0,Mujer,3,5,,1.3,4.0,
Suj_025,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,2,1,No cooperar,0,0,0,Mujer,3,5,0.0,1.3,4.0,0.0
Suj_025,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,1,2,No cooperar,0,0,0,Mujer,3,5,0.0,1.3,4.0,0.0
Suj_025,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,2,3,No cooperar,0,0,0,Mujer,3,5,0.0,1.3,4.0,0.0
Suj_025,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,1,4,No cooperar,0,0,0,Mujer,3,5,0.0,1.3,4.0,0.0
Suj_025,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,2,5,No cooperar,0,0,0,Mujer,3,5,0.0,1.3,4.0,2000.0
Suj_025,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,1,6,No cooperar,0,0,0,Mujer,3,5,0.0,1.3,4.0,2000.0
Suj_025,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,2,7,No cooperar,0,0,0,Mujer,3,5,0.0,1.3,4.0,2400.0
Suj_025,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,1,8,No cooperar,0,0,0,Mujer,3,5,0.0,1.3,4.0,2400.0
Suj_025,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,2,9,No cooperar,0,0,0,Mujer,3,5,0.0,1.3,4.0,1000.0
Suj_025,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,1,10,No cooperar,0,0,0,Mujer,3,5,0.0,1.3,4.0,1000.0
Suj_025,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,2,11,No cooperar,0,0,0,Mujer,3,5,0.0,1.3,4.0,1200.0
Suj_025,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,1,12,No cooperar,0,0,0,Mujer,3,5,0.0,1.3,4.0,1200.0
Suj_025,Respuestas de formulario 3,-,,Atencion,-,2,Opción 3,0,0,0,Mujer,3,5,,1.3,4.0,
Suj_026,Respuestas de formulario 3,ABC,Bloque_1,Bloque_SIN,-,1,Cooperar,1,1,-1,Mujer,2,4,1.0,1.1,5.166666666666667,0.0
Suj_026,Respuestas de formulario 3,AEF,Bloque_3,Bloque_SIN,-,2,Cooperar,1,1,-1,Mujer,2,4,1.0,1.1,5.166666666666667,0.0
Suj_026,Respuestas de formulario 3,ALM,Bloque_5,Bloque_SIN,-,3,Cooperar,1,1,-1,Mujer,2,4,1.0,1.1,5.166666666666667,2000.0
Suj_026,Respuestas de formulario 3,AGH,Bloque_7,Bloque_SIN,-,4,Cooperar,1,1,-1,Mujer,2,4,1.0,1.1,5.166666666666667,2400.0
Suj_026,Respuestas de formulario 3,AJK,Bloque_9,Bloque_SIN,-,5,Cooperar,1,1,-1,Mujer,2,4,1.0,1.1,5.166666666666667,1000.0
Suj_026,Respuestas de formulario 3,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar,1,1,-1,Mujer,2,4,1.0,1.1,5.166666666666667,1200.0
Suj_026,Respuestas de formulario 3,-,Bloque_0,Atencion,-,1,Opción 3,1,1,-1,Mujer,2,4,,1.1,5.166666666666667,
Suj_026,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,2,1,Cooperar,1,1,-1,Mujer,2,4,1.0,1.1,5.166666666666667,0.0
Suj_026,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,1,2,Cooperar,1,1,-1,Mujer,2,4,1.0,1.1,5.166666666666667,0.0
Suj_026,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,2,3,Cooperar,1,1,-1,Mujer,2,4,1.0,1.1,5.166666666666667,0.0
Suj_026,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,1,4,Cooperar,1,1,-1,Mujer,2,4,1.0,1.1,5.166666666666667,0.0
Suj_026,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,2,5,Cooperar,1,1,-1,Mujer,2,4,1.0,1.1,5.166666666666667,2000.0
Suj_026,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,1,6,Cooperar,1,1,-1,Mujer,2,4,1.0,1.1,5.166666666666667,2000.0
Suj_026,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,2,7,Cooperar,1,1,-1,Mujer,2,4,1.0,1.1,5.166666666666667,2400.0
Suj_026,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,1,8,Cooperar,1,1,-1,Mujer,2,4,1.0,1.1,5.166666666666667,2400.0
Suj_026,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,2,9,Cooperar,1,1,-1,Mujer,2,4,1.0,1.1,5.166666666666667,1000.0
Suj_026,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,1,10,Cooperar,1,1,-1,Mujer,2,4,1.0,1.1,5.166666666666667,1000.0
Suj_026,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,2,11,Cooperar,1,1,-1,Mujer,2,4,1.0,1.1,5.166666666666667,1200.0
Suj_026,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,1,12,Cooperar,1,1,-1,Mujer,2,4,1.0,1.1,5.166666666666667,1200.0
Suj_026,Respuestas de formulario 3,-,,Atencion,-,2,Opción 3,1,1,-1,Mujer,2,4,,1.1,5.166666666666667,
Suj_027,Respuestas de formulario 3,ABC,Bloque_1,Bloque_SIN,-,1,Cooperar,1,-1,-1,Mujer,3,2,1.0,1.3,4.166666666666667,0.0
Suj_027,Respuestas de formulario 3,AEF,Bloque_3,Bloque_SIN,-,2,Cooperar,1,-1,-1,Mujer,3,2,1.0,1.3,4.166666666666667,0.0
Suj_027,Respuestas de formulario 3,ALM,Bloque_5,Bloque_SIN,-,3,No cooperar,1,-1,-1,Mujer,3,2,0.0,1.3,4.166666666666667,2000.0
Suj_027,Respuestas de formulario 3,AGH,Bloque_7,Bloque_SIN,-,4,Cooperar,1,-1,-1,Mujer,3,2,1.0,1.3,4.166666666666667,2400.0
Suj_027,Respuestas de formulario 3,AJK,Bloque_9,Bloque_SIN,-,5,Cooperar,1,-1,-1,Mujer,3,2,1.0,1.3,4.166666666666667,1000.0
Suj_027,Respuestas de formulario 3,AQS,Bloque_11,Bloque_SIN,-,6,No cooperar,1,-1,-1,Mujer,3,2,0.0,1.3,4.166666666666667,1200.0
Suj_027,Respuestas de formulario 3,-,Bloque_0,Atencion,-,1,Opción 3,1,-1,-1,Mujer,3,2,,1.3,4.166666666666667,
Suj_027,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,2,1,Cooperar,1,-1,-1,Mujer,3,2,1.0,1.3,4.166666666666667,0.0
Suj_027,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,1,2,No cooperar,1,-1,-1,Mujer,3,2,0.0,1.3,4.166666666666667,0.0
Suj_027,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,2,3,Cooperar,1,-1,-1,Mujer,3,2,1.0,1.3,4.166666666666667,0.0
Suj_027,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,1,4,Cooperar,1,-1,-1,Mujer,3,2,1.0,1.3,4.166666666666667,0.0
Suj_027,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,2,5,Cooperar,1,-1,-1,Mujer,3,2,1.0,1.3,4.166666666666667,2000.0
Suj_027,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,1,6,No cooperar,1,-1,-1,Mujer,3,2,0.0,1.3,4.166666666666667,2000.0
Suj_027,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,2,7,Cooperar,1,-1,-1,Mujer,3,2,1.0,1.3,4.166666666666667,2400.0
Suj_027,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,1,8,No cooperar,1,-1,-1,Mujer,3,2,0.0,1.3,4.166666666666667,2400.0
Suj_027,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,2,9,No cooperar,1,-1,-1,Mujer,3,2,0.0,1.3,4.166666666666667,1000.0
Suj_027,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,1,10,Cooperar,1,-1,-1,Mujer,3,2,1.0,1.3,4.166666666666667,1000.0
Suj_027,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,2,11,Cooperar,1,-1,-1,Mujer,3,2,1.0,1.3,4.166666666666667,1200.0
Suj_027,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,1,12,Cooperar,1,-1,-1,Mujer,3,2,1.0,1.3,4.166666666666667,1200.0
Suj_027,Respuestas de formulario 3,-,,Atencion,-,2,Opción 3,1,-1,-1,Mujer,3,2,,1.3,4.166666666666667,
Suj_028,Respuestas de formulario 3,ABC,Bloque_1,Bloque_SIN,-,1,Cooperar,1,-1,1,Hombre,4,3,1.0,1.1,5.0,0.0
Suj_028,Respuestas de formulario 3,AEF,Bloque_3,Bloque_SIN,-,2,Cooperar,1,-1,1,Hombre,4,3,1.0,1.1,5.0,0.0
Suj_028,Respuestas de formulario 3,ALM,Bloque_5,Bloque_SIN,-,3,Cooperar,1,-1,1,Hombre,4,3,1.0,1.1,5.0,2000.0
Suj_028,Respuestas de formulario 3,AGH,Bloque_7,Bloque_SIN,-,4,Cooperar,1,-1,1,Hombre,4,3,1.0,1.1,5.0,2400.0
Suj_028,Respuestas de formulario 3,AJK,Bloque_9,Bloque_SIN,-,5,Cooperar,1,-1,1,Hombre,4,3,1.0,1.1,5.0,1000.0
Suj_028,Respuestas de formulario 3,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar,1,-1,1,Hombre,4,3,1.0,1.1,5.0,1200.0
Suj_028,Respuestas de formulario 3,-,Bloque_0,Atencion,-,1,Opción 3,1,-1,1,Hombre,4,3,,1.1,5.0,
Suj_028,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,2,1,Cooperar,1,-1,1,Hombre,4,3,1.0,1.1,5.0,0.0
Suj_028,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,1,2,Cooperar,1,-1,1,Hombre,4,3,1.0,1.1,5.0,0.0
Suj_028,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,2,3,Cooperar,1,-1,1,Hombre,4,3,1.0,1.1,5.0,0.0
Suj_028,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,1,4,Cooperar,1,-1,1,Hombre,4,3,1.0,1.1,5.0,0.0
Suj_028,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,2,5,Cooperar,1,-1,1,Hombre,4,3,1.0,1.1,5.0,2000.0
Suj_028,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,1,6,Cooperar,1,-1,1,Hombre,4,3,1.0,1.1,5.0,2000.0
Suj_028,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,2,7,Cooperar,1,-1,1,Hombre,4,3,1.0,1.1,5.0,2400.0
Suj_028,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,1,8,Cooperar,1,-1,1,Hombre,4,3,1.0,1.1,5.0,2400.0
