ID_Sujeto,Origen_Form,Identidad,Dilema,Orden_1,Bloque,Orden_2,Respuesta,Mantiene,SDO_Score,NDC_Score,expectativa_sin,expectativa_grande,expectativa_pequeña,Genero,politica,nivel_se,Gap_Size,expectativa_sin_num,expectativa_grande_num,expectativa_pequeña_num,Expectativa_Activa,Promedio_Gap_0.0,Promedio_Gap_1000.0,Promedio_Gap_1200.0,Promedio_Gap_2000.0,Promedio_Gap_2400.0,Promedio_CON,Promedio_SIN,Promedio_DIST,Delta_Mantiene,Delta_base,Tratamiento,Mantiene_bin,NDC_c,SDO_c,pol_c,nse_c,Gen_mujer,Gap,Gap0,Gap_pos
Suj_048,Respuestas de formulario 4,ALM,Bloque_CON,1,Bloque_9,4,Opción 2,0,1.2,4.333333333333333,-1,-1,-1,Mujer,4,5,1000.0,-1,-1,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bloque_CON,0,0.45739348370928523,-0.9172932330827133,0.27819548872180455,-0.5714285714285712,1,1000.0,0,-0.65
Suj_048,Respuestas de formulario 4,AEF,Bloque_CON,1,Bloque_5,5,Opción 2,0,1.2,4.333333333333333,-1,-1,-1,Mujer,4,5,2000.0,-1,-1,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bloque_CON,0,0.45739348370928523,-0.9172932330827133,0.27819548872180455,-0.5714285714285712,1,2000.0,0,0.35
Suj_048,Respuestas de formulario 4,AGH,Bloque_CON,1,Bloque_11,6,Opción 2,0,1.2,4.333333333333333,-1,-1,-1,Mujer,4,5,1200.0,-1,-1,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bloque_CON,0,0.45739348370928523,-0.9172932330827133,0.27819548872180455,-0.5714285714285712,1,1200.0,0,-0.45
Suj_049,Respuestas de formulario 5,ABC,Bloque_SIN,1,Bloque_7,1,Opción 2,0,1.7,3.1666666666666665,0,-1,-1,Mujer,4,8,2400.0,0,-1,-1,-1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,Bloque_SIN,0,-0.7092731829573813,-0.41729323308271327,0.27819548872180455,2.428571428571429,1,2400.0,0,0.75
Suj_049,Respuestas de formulario 5,AEF,Bloque_SIN,1,Bloque_3,2,Opción 1,1,1.7,3.1666666666666665,0,-1,-1,Mujer,4,8,0.0,0,-1,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,Bloque_SIN,1,-0.7092731829573813,-0.41729323308271327,0.27819548872180455,2.428571428571429,1,0.0,1,
Suj_049,Respuestas de formulario 5,AJK,Bloque_SIN,1,Bloque_1,3,Opción 1,1,1.7,3.1666666666666665,0,-1,-1,Mujer,4,8,0.0,0,-1,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,Bloque_SIN,1,-0.7092731829573813,-0.41729323308271327,0.27819548872180455,2.428571428571429,1,0.0,1,
Suj_049,Respuestas de formulario 5,AGH,Bloque_SIN,1,Bloque_9,4,Opción 2,0,1.7,3.1666666666666665,0,-1,-1,Mujer,4,8,1000.0,0,-1,-1,-1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,Bloque_SIN,0,-0.7092731829573813,-0.41729323308271327,0.27819548872180455,2.428571428571429,1,1000.0,0,-0.65
Suj_049,Respuestas de formulario 5,ALM,Bloque_SIN,1,Bloque_5,5,Opción 2,0,1.7,3.1666666666666665,0,-1,-1,Mujer,4,8,2000.0,0,-1,-1,-1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,Bloque_SIN,0,-0.7092731829573813,-0.41729323308271327,0.27819548872180455,2.428571428571429,1,2000.0,0,0.35
Suj_049,Respuestas de formulario 5,AQS,Bloque_SIN,1,Bloque_11,6,Opción 2,0,1.7,3.1666666666666665,0,-1,-1,Mujer,4,8,1200.0,0,-1,-1,-1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,Bloque_SIN,0,-0.7092731829573813,-0.41729323308271327,0.27819548872180455,2.428571428571429,1,1200.0,0,-0.45
Suj_050,Respuestas de formulario 5,ABC,Bloque_SIN,1,Bloque_7,1,Opción 2,0,2.2,3.333333333333333,0,0,0,Hombre,1,6,2400.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,Bloque_SIN,0,-0.5426065162907148,0.08270676691728696,-2.7218045112781954,0.4285714285714288,0,2400.0,0,0.75
Suj_050,Respuestas de formulario 5,AEF,Bloque_SIN,1,Bloque_3,2,Opción 1,1,2.2,3.333333333333333,0,0,0,Hombre,1,6,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,Bloque_SIN,1,-0.5426065162907148,0.08270676691728696,-2.7218045112781954,0.4285714285714288,0,0.0,1,
Suj_050,Respuestas de formulario 5,AJK,Bloque_SIN,1,Bloque_1,3,Opción 1,1,2.2,3.333333333333333,0,0,0,Hombre,1,6,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,Bloque_SIN,1,-0.5426065162907148,0.08270676691728696,-2.7218045112781954,0.4285714285714288,0,0.0,1,
Suj_050,Respuestas de formulario 5,AGH,Bloque_SIN,1,Bloque_9,4,Opción 2,0,2.2,3.333333333333333,0,0,0,Hombre,1,6,1000.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,Bloque_SIN,0,-0.5426065162907148,0.08270676691728696,-2.7218045112781954,0.4285714285714288,0,1000.0,0,-0.65
Suj_050,Respuestas de formulario 5,ALM,Bloque_SIN,1,Bloque_5,5,Opción 2,0,2.2,3.333333333333333,0,0,0,Hombre,1,6,2000.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,Bloque_SIN,0,-0.5426065162907148,0.08270676691728696,-2.7218045112781954,0.4285714285714288,0,2000.0,0,0.35
Suj_050,Respuestas de formulario 5,AQS,Bloque_SIN,1,Bloque_11,6,Opción 2,0,2.2,3.333333333333333,0,0,0,Hombre,1,6,1200.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,Bloque_SIN,0,-0.5426065162907148,0.08270676691728696,-2.7218045112781954,0.4285714285714288,0,1200.0,0,-0.45
Suj_051,Respuestas de formulario 5,ABC,Bloque_SIN,1,Bloque_7,1,Opción 1,1,3.6,4.666666666666667,0,-1,1,Hombre,4,7,2400.0,0,-1,1,-1.0,0.1666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5,0.8333333333333334,0.5,-0.3333333333333333,0.3333333333333333,Bloque_SIN,1,0.7907268170426192,1.4827067669172869,0.27819548872180455,1.4285714285714288,0,2400.0,0,0.75
Suj_051,Respuestas de formulario 5,AEF,Bloque_SIN,1,Bloque_3,2,Opción 2,0,3.6,4.666666666666667,0,-1,1,Hombre,4,7,0.0,0,-1,1,0.0,0.1666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5,0.8333333333333334,0.5,-0.3333333333333333,0.3333333333333333,Bloque_SIN,0,0.7907268170426192,1.4827067669172869,0.27819548872180455,1.4285714285714288,0,0.0,1,
Suj_051,Respuestas de formulario 5,AJK,Bloque_SIN,1,Bloque_1,3,Opción 1,1,3.6,4.666666666666667,0,-1,1,Hombre,4,7,0.0,0,-1,1,0.0,0.1666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5,0.8333333333333334,0.5,-0.3333333333333333,0.3333333333333333,Bloque_SIN,1,0.7907268170426192,1.4827067669172869,0.27819548872180455,1.4285714285714288,0,0.0,1,
Suj_051,Respuestas de formulario 5,AGH,Bloque_SIN,1,Bloque_9,4,Opción 1,1,3.6,4.666666666666667,0,-1,1,Hombre,4,7,1000.0,0,-1,1,1.0,0.1666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5,0.8333333333333334,0.5,-0.3333333333333333,0.3333333333333333,Bloque_SIN,1,0.7907268170426192,1.4827067669172869,0.27819548872180455,1.4285714285714288,0,1000.0,0,-0.65
Suj_051,Respuestas de formulario 5,ALM,Bloque_SIN,1,Bloque_5,5,Opción 1,1,3.6,4.666666666666667,0,-1,1,Hombre,4,7,2000.0,0,-1,1,-1.0,0.1666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5,0.8333333333333334,0.5,-0.3333333333333333,0.3333333333333333,Bloque_SIN,1,0.7907268170426192,1.4827067669172869,0.27819548872180455,1.4285714285714288,0,2000.0,0,0.35
Suj_051,Respuestas de formulario 5,AQS,Bloque_SIN,1,Bloque_11,6,Opción 1,1,3.6,4.666666666666667,0,-1,1,Hombre,4,7,1200.0,0,-1,1,1.0,0.1666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5,0.8333333333333334,0.5,-0.3333333333333333,0.3333333333333333,Bloque_SIN,1,0.7907268170426192,1.4827067669172869,0.27819548872180455,1.4285714285714288,0,1200.0,0,-0.45
Suj_052,Respuestas de formulario 5,ABC,Bloque_SIN,1,Bloque_7,1,Opción 2,0,2.1,4.0,1,-1,-1,Mujer,4,4,2400.0,1,-1,-1,-1.0,0.5,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,Bloque_SIN,0,0.1240601503759522,-0.017293233082713133,0.27819548872180455,-1.5714285714285712,1,2400.0,0,0.75
Suj_052,Respuestas de formulario 5,AEF,Bloque_SIN,1,Bloque_3,2,Opción 2,0,2.1,4.0,1,-1,-1,Mujer,4,4,0.0,1,-1,-1,1.0,0.5,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,Bloque_SIN,0,0.1240601503759522,-0.017293233082713133,0.27819548872180455,-1.5714285714285712,1,0.0,1,
Suj_052,Respuestas de formulario 5,AJK,Bloque_SIN,1,Bloque_1,3,Opción 1,1,2.1,4.0,1,-1,-1,Mujer,4,4,0.0,1,-1,-1,1.0,0.5,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,Bloque_SIN,1,0.1240601503759522,-0.017293233082713133,0.27819548872180455,-1.5714285714285712,1,0.0,1,
Suj_052,Respuestas de formulario 5,AGH,Bloque_SIN,1,Bloque_9,4,Opción 2,0,2.1,4.0,1,-1,-1,Mujer,4,4,1000.0,1,-1,-1,-1.0,0.5,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,Bloque_SIN,0,0.1240601503759522,-0.017293233082713133,0.27819548872180455,-1.5714285714285712,1,1000.0,0,-0.65
Suj_052,Respuestas de formulario 5,ALM,Bloque_SIN,1,Bloque_5,5,Opción 2,0,2.1,4.0,1,-1,-1,Mujer,4,4,2000.0,1,-1,-1,-1.0,0.5,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,Bloque_SIN,0,0.1240601503759522,-0.017293233082713133,0.27819548872180455,-1.5714285714285712,1,2000.0,0,0.35
Suj_052,Respuestas de formulario 5,AQS,Bloque_SIN,1,Bloque_11,6,Opción 2,0,2.1,4.0,1,-1,-1,Mujer,4,4,1200.0,1,-1,-1,-1.0,0.5,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,Bloque_SIN,0,0.1240601503759522,-0.017293233082713133,0.27819548872180455,-1.5714285714285712,1,1200.0,0,-0.45
Suj_053,Respuestas de formulario 5,ABC,Bloque_SIN,1,Bloque_7,1,Opción 2,0,1.1,3.5,1,-1,1,Mujer,3,2,2400.0,1,-1,1,-1.0,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.1666666666666666,0.5,0.3333333333333333,-0.3333333333333333,0.1666666666666666,Bloque_SIN,0,-0.3759398496240478,-1.0172932330827131,-0.7218045112781954,-3.571428571428571,1,2400.0,0,0.75
Suj_053,Respuestas de formulario 5,AEF,Bloque_SIN,1,Bloque_3,2,Opción 1,1,1.1,3.5,1,-1,1,Mujer,3,2,0.0,1,-1,1,1.0,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.1666666666666666,0.5,0.3333333333333333,-0.3333333333333333,0.1666666666666666,Bloque_SIN,1,-0.3759398496240478,-1.0172932330827131,-0.7218045112781954,-3.571428571428571,1,0.0,1,
Suj_053,Respuestas de formulario 5,AJK,Bloque_SIN,1,Bloque_1,3,Opción 1,1,1.1,3.5,1,-1,1,Mujer,3,2,0.0,1,-1,1,1.0,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.1666666666666666,0.5,0.3333333333333333,-0.3333333333333333,0.1666666666666666,Bloque_SIN,1,-0.3759398496240478,-1.0172932330827131,-0.7218045112781954,-3.571428571428571,1,0.0,1,
Suj_053,Respuestas de formulario 5,AGH,Bloque_SIN,1,Bloque_9,4,Opción 1,1,1.1,3.5,1,-1,1,Mujer,3,2,1000.0,1,-1,1,1.0,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.1666666666666666,0.5,0.3333333333333333,-0.3333333333333333,0.1666666666666666,Bloque_SIN,1,-0.3759398496240478,-1.0172932330827131,-0.7218045112781954,-3.571428571428571,1,1000.0,0,-0.65
Suj_053,Respuestas de formulario 5,ALM,Bloque_SIN,1,Bloque_5,5,Opción 2,0,1.1,3.5,1,-1,1,Mujer,3,2,2000.0,1,-1,1,-1.0,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.1666666666666666,0.5,0.3333333333333333,-0.3333333333333333,0.1666666666666666,Bloque_SIN,0,-0.3759398496240478,-1.0172932330827131,-0.7218045112781954,-3.571428571428571,1,2000.0,0,0.35
Suj_053,Respuestas de formulario 5,AQS,Bloque_SIN,1,Bloque_11,6,Opción 2,0,1.1,3.5,1,-1,1,Mujer,3,2,1200.0,1,-1,1,1.0,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.1666666666666666,0.5,0.3333333333333333,-0.3333333333333333,0.1666666666666666,Bloque_SIN,0,-0.3759398496240478,-1.0172932330827131,-0.7218045112781954,-3.571428571428571,1,1200.0,0,-0.45
Suj_054,Respuestas de formulario 5,ABC,Bloque_SIN,1,Bloque_7,1,Opción 2,0,2.3,4.833333333333333,1,-1,1,Mujer,5,7,2400.0,1,-1,1,-1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,-0.1666666666666667,0.1666666666666667,Bloque_SIN,0,0.9573934837092852,0.1827067669172866,1.2781954887218046,1.4285714285714288,1,2400.0,0,0.75
Suj_054,Respuestas de formulario 5,AEF,Bloque_SIN,1,Bloque_3,2,Opción 1,1,2.3,4.833333333333333,1,-1,1,Mujer,5,7,0.0,1,-1,1,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,-0.1666666666666667,0.1666666666666667,Bloque_SIN,1,0.9573934837092852,0.1827067669172866,1.2781954887218046,1.4285714285714288,1,0.0,1,
Suj_054,Respuestas de formulario 5,AJK,Bloque_SIN,1,Bloque_1,3,Opción 1,1,2.3,4.833333333333333,1,-1,1,Mujer,5,7,0.0,1,-1,1,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,-0.1666666666666667,0.1666666666666667,Bloque_SIN,1,0.9573934837092852,0.1827067669172866,1.2781954887218046,1.4285714285714288,1,0.0,1,
Suj_054,Respuestas de formulario 5,AGH,Bloque_SIN,1,Bloque_9,4,Opción 1,1,2.3,4.833333333333333,1,-1,1,Mujer,5,7,1000.0,1,-1,1,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,-0.1666666666666667,0.1666666666666667,Bloque_SIN,1,0.9573934837092852,0.1827067669172866,1.2781954887218046,1.4285714285714288,1,1000.0,0,-0.65
Suj_054,Respuestas de formulario 5,ALM,Bloque_SIN,1,Bloque_5,5,Opción 1,1,2.3,4.833333333333333,1,-1,1,Mujer,5,7,2000.0,1,-1,1,-1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,-0.1666666666666667,0.1666666666666667,Bloque_SIN,1,0.9573934837092852,0.1827067669172866,1.2781954887218046,1.4285714285714288,1,2000.0,0,0.35
Suj_054,Respuestas de formulario 5,AQS,Bloque_SIN,1,Bloque_11,6,Opción 1,1,2.3,4.833333333333333,1,-1,1,Mujer,5,7,1200.0,1,-1,1,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,-0.1666666666666667,0.1666666666666667,Bloque_SIN,1,0.9573934837092852,0.1827067669172866,1.2781954887218046,1.4285714285714288,1,1200.0,0,-0.45
Suj_057,Respuestas de formulario 5,ABC,Bloque_SIN,1,Bloque_7,1,Opción 1,1,2.2,4.333333333333333,0,-1,0,Hombre,6,8,2400.0,0,-1,0,-1.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.5,0.1666666666666666,-0.3333333333333333,Bloque_SIN,1,0.45739348370928523,0.08270676691728696,2.2781954887218046,2.428571428571429,0,2400.0,0,0.75
Suj_057,Respuestas de formulario 5,AEF,Bloque_SIN,1,Bloque_3,2,Opción 2,0,2.2,4.333333333333333,0,-1,0,Hombre,6,8,0.0,0,-1,0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.5,0.1666666666666666,-0.3333333333333333,Bloque_SIN,0,0.45739348370928523,0.08270676691728696,2.2781954887218046,2.428571428571429,0,0.0,1,
Suj_057,Respuestas de formulario 5,AJK,Bloque_SIN,1,Bloque_1,3,Opción 2,0,2.2,4.333333333333333,0,-1,0,Hombre,6,8,0.0,0,-1,0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.5,0.1666666666666666,-0.3333333333333333,Bloque_SIN,0,0.45739348370928523,0.08270676691728696,2.2781954887218046,2.428571428571429,0,0.0,1,
Suj_057,Respuestas de formulario 5,AGH,Bloque_SIN,1,Bloque_9,4,Opción 2,0,2.2,4.333333333333333,0,-1,0,Hombre,6,8,1000.0,0,-1,0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.5,0.1666666666666666,-0.3333333333333333,Bloque_SIN,0,0.45739348370928523,0.08270676691728696,2.2781954887218046,2.428571428571429,0,1000.0,0,-0.65
Suj_057,Respuestas de formulario 5,ALM,Bloque_SIN,1,Bloque_5,5,Opción 2,0,2.2,4.333333333333333,0,-1,0,Hombre,6,8,2000.0,0,-1,0,-1.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.5,0.1666666666666666,-0.3333333333333333,Bloque_SIN,0,0.45739348370928523,0.08270676691728696,2.2781954887218046,2.428571428571429,0,2000.0,0,0.35
Suj_057,Respuestas de formulario 5,AQS,Bloque_SIN,1,Bloque_11,6,Opción 2,0,2.2,4.333333333333333,0,-1,0,Hombre,6,8,1200.0,0,-1,0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.5,0.1666666666666666,-0.3333333333333333,Bloque_SIN,0,0.45739348370928523,0.08270676691728696,2.2781954887218046,2.428571428571429,0,1200.0,0,-0.45
Suj_058,Respuestas de formulario 5,ABC,Bloque_SIN,1,Bloque_7,1,Opción 2,0,2.2,4.166666666666667,0,-1,-1,Mujer,5,6,2400.0,0,-1,-1,-1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.1666666666666666,-0.1666666666666666,Bloque_SIN,0,0.29072681704261916,0.08270676691728696,1.2781954887218046,0.4285714285714288,1,2400.0,0,0.75
Suj_058,Respuestas de formulario 5,AEF,Bloque_SIN,1,Bloque_3,2,Opción 1,1,2.2,4.166666666666667,0,-1,-1,Mujer,5,6,0.0,0,-1,-1,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.1666666666666666,-0.1666666666666666,Bloque_SIN,1,0.29072681704261916,0.08270676691728696,1.2781954887218046,0.4285714285714288,1,0.0,1,
Suj_058,Respuestas de formulario 5,AJK,Bloque_SIN,1,Bloque_1,3,Opción 2,0,2.2,4.166666666666667,0,-1,-1,Mujer,5,6,0.0,0,-1,-1,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.1666666666666666,-0.1666666666666666,Bloque_SIN,0,0.29072681704261916,0.08270676691728696,1.2781954887218046,0.4285714285714288,1,0.0,1,
Suj_058,Respuestas de formulario 5,AGH,Bloque_SIN,1,Bloque_9,4,Opción 2,0,2.2,4.166666666666667,0,-1,-1,Mujer,5,6,1000.0,0,-1,-1,-1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.1666666666666666,-0.1666666666666666,Bloque_SIN,0,0.29072681704261916,0.08270676691728696,1.2781954887218046,0.4285714285714288,1,1000.0,0,-0.65
Suj_058,Respuestas de formulario 5,ALM,Bloque_SIN,1,Bloque_5,5,Opción 2,0,2.2,4.166666666666667,0,-1,-1,Mujer,5,6,2000.0,0,-1,-1,-1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.1666666666666666,-0.1666666666666666,Bloque_SIN,0,0.29072681704261916,0.08270676691728696,1.2781954887218046,0.4285714285714288,1,2000.0,0,0.35
Suj_058,Respuestas de formulario 5,AQS,Bloque_SIN,1,Bloque_11,6,Opción 2,0,2.2,4.166666666666667,0,-1,-1,Mujer,5,6,1200.0,0,-1,-1,-1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.1666666666666666,-0.1666666666666666,Bloque_SIN,0,0.29072681704261916,0.08270676691728696,1.2781954887218046,0.4285714285714288,1,1200.0,0,-0.45
Suj_059,Respuestas de formulario 5,ABC,Bloque_SIN,1,Bloque_7,1,Opción 2,0,1.3,4.666666666666667,-1,-1,-1,Hombre,2,6,2400.0,-1,-1,-1,-1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.1666666666666666,0.3333333333333333,0.3333333333333333,-0.1666666666666666,0.0,Bloque_SIN,0,0.7907268170426192,-0.8172932330827132,-1.7218045112781954,0.4285714285714288,0,2400.0,0,0.75
Suj_059,Respuestas de formulario 5,AEF,Bloque_SIN,1,Bloque_3,2,Opción 1,1,1.3,4.666666666666667,-1,-1,-1,Hombre,2,6,0.0,-1,-1,-1,-1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.1666666666666666,0.3333333333333333,0.3333333333333333,-0.1666666666666666,0.0,Bloque_SIN,1,0.7907268170426192,-0.8172932330827132,-1.7218045112781954,0.4285714285714288,0,0.0,1,
Suj_059,Respuestas de formulario 5,AJK,Bloque_SIN,1,Bloque_1,3,Opción 2,0,1.3,4.666666666666667,-1,-1,-1,Hombre,2,6,0.0,-1,-1,-1,-1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.1666666666666666,0.3333333333333333,0.3333333333333333,-0.1666666666666666,0.0,Bloque_SIN,0,0.7907268170426192,-0.8172932330827132,-1.7218045112781954,0.4285714285714288,0,0.0,1,
Suj_059,Respuestas de formulario 5,AGH,Bloque_SIN,1,Bloque_9,4,Opción 1,1,1.3,4.666666666666667,-1,-1,-1,Hombre,2,6,1000.0,-1,-1,-1,-1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.1666666666666666,0.3333333333333333,0.3333333333333333,-0.1666666666666666,0.0,Bloque_SIN,1,0.7907268170426192,-0.8172932330827132,-1.7218045112781954,0.4285714285714288,0,1000.0,0,-0.65
Suj_059,Respuestas de formulario 5,ALM,Bloque_SIN,1,Bloque_5,5,Opción 2,0,1.3,4.666666666666667,-1,-1,-1,Hombre,2,6,2000.0,-1,-1,-1,-1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.1666666666666666,0.3333333333333333,0.3333333333333333,-0.1666666666666666,0.0,Bloque_SIN,0,0.7907268170426192,-0.8172932330827132,-1.7218045112781954,0.4285714285714288,0,2000.0,0,0.35
Suj_059,Respuestas de formulario 5,AQS,Bloque_SIN,1,Bloque_11,6,Opción 2,0,1.3,4.666666666666667,-1,-1,-1,Hombre,2,6,1200.0,-1,-1,-1,-1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.1666666666666666,0.3333333333333333,0.3333333333333333,-0.1666666666666666,0.0,Bloque_SIN,0,0.7907268170426192,-0.8172932330827132,-1.7218045112781954,0.4285714285714288,0,1200.0,0,-0.45
Suj_060,Respuestas de formulario 5,ABC,Bloque_SIN,1,Bloque_7,1,Opción 2,0,1.4,3.8333333333333335,1,1,1,Hombre,3,5,2400.0,1,1,1,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.8333333333333334,0.8333333333333334,1.0,0.0,-0.1666666666666666,Bloque_SIN,0,-0.042606516290714325,-0.7172932330827133,-0.7218045112781954,-0.5714285714285712,0,2400.0,0,0.75
Suj_060,Respuestas de formulario 5,AEF,Bloque_SIN,1,Bloque_3,2,Opción 1,1,1.4,3.8333333333333335,1,1,1,Hombre,3,5,0.0,1,1,1,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.8333333333333334,0.8333333333333334,1.0,0.0,-0.1666666666666666,Bloque_SIN,1,-0.042606516290714325,-0.7172932330827133,-0.7218045112781954,-0.5714285714285712,0,0.0,1,
Suj_060,Respuestas de formulario 5,AJK,Bloque_SIN,1,Bloque_1,3,Opción 1,1,1.4,3.8333333333333335,1,1,1,Hombre,3,5,0.0,1,1,1,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.8333333333333334,0.8333333333333334,1.0,0.0,-0.1666666666666666,Bloque_SIN,1,-0.042606516290714325,-0.7172932330827133,-0.7218045112781954,-0.5714285714285712,0,0.0,1,
Suj_060,Respuestas de formulario 5,AGH,Bloque_SIN,1,Bloque_9,4,Opción 1,1,1.4,3.8333333333333335,1,1,1,Hombre,3,5,1000.0,1,1,1,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.8333333333333334,0.8333333333333334,1.0,0.0,-0.1666666666666666,Bloque_SIN,1,-0.042606516290714325,-0.7172932330827133,-0.7218045112781954,-0.5714285714285712,0,1000.0,0,-0.65
Suj_060,Respuestas de formulario 5,ALM,Bloque_SIN,1,Bloque_5,5,Opción 1,1,1.4,3.8333333333333335,1,1,1,Hombre,3,5,2000.0,1,1,1,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.8333333333333334,0.8333333333333334,1.0,0.0,-0.1666666666666666,Bloque_SIN,1,-0.042606516290714325,-0.7172932330827133,-0.7218045112781954,-0.5714285714285712,0,2000.0,0,0.35
